MJD,x_pole,y_pole,Type,UT1-UTC
58743,0.207409,0.326888,final,-0.1533243
58744,0.206882,0.325464,final,-0.1532823
58745,0.206034,0.324168,final,-0.1531511
58746,0.204899,0.323004,final,-0.1529114
58747,0.203797,0.321703,final,-0.1525524
58748,0.202989,0.320408,final,-0.1521081
58749,0.202303,0.319414,final,-0.1516463
58750,0.201694,0.318534,final,-0.1512088
58751,0.201060,0.317761,final,-0.1509148
58752,0.200194,0.317094,final,-0.1509029
58753,0.199526,0.316275,final,-0.1512152
58754,0.199154,0.315514,final,-0.1518024
58755,0.198940,0.314626,final,-0.1525061
58756,0.198833,0.313451,final,-0.1531969
58757,0.198403,0.312192,final,-0.1537424
58758,0.197568,0.311050,final,-0.1539819
58759,0.196521,0.309950,final,-0.1539302
58760,0.195548,0.308748,final,-0.1536867
58761,0.194656,0.307548,final,-0.1532989
58762,0.193668,0.306171,final,-0.1528341
58763,0.192700,0.304908,final,-0.1523745
58764,0.191673,0.303544,final,-0.1519718
58765,0.190589,0.301967,final,-0.1516461
58766,0.189515,0.300709,final,-0.1514326
58767,0.188685,0.299735,final,-0.1513740
58768,0.187779,0.299381,final,-0.1514780
58769,0.186270,0.299176,final,-0.1516730
58770,0.184414,0.298537,final,-0.1519347
58771,0.182789,0.297768,final,-0.1522400
58772,0.181441,0.297191,final,-0.1525734
58773,0.179947,0.296616,final,-0.1528842
58774,0.178306,0.295614,final,-0.1531350
58775,0.176773,0.294495,final,-0.1533206
58776,0.175241,0.293463,final,-0.1534187
58777,0.173723,0.292392,final,-0.1534904
58778,0.172472,0.291289,final,-0.1535986
58779,0.171381,0.290443,final,-0.1538178
58780,0.170133,0.289910,final,-0.1542404
58781,0.168867,0.289054,final,-0.1549155
58782,0.167908,0.287792,final,-0.1558157
58783,0.167370,0.286525,final,-0.1568124
58784,0.167117,0.285460,final,-0.1577418
58785,0.167001,0.284298,final,-0.1584521
58786,0.166976,0.283108,final,-0.1589190
58787,0.166664,0.282067,final,-0.1591500
58788,0.166060,0.281114,final,-0.1592191
58789,0.165390,0.280234,final,-0.1592033
58790,0.164702,0.279401,final,-0.1591771
58791,0.163942,0.278736,final,-0.1592174
58792,0.163146,0.278229,final,-0.1592844
58793,0.162404,0.278006,final,-0.1594509
58794,0.161484,0.277816,final,-0.1597762
58795,0.160462,0.277218,final,-0.1602505
58796,0.159272,0.276548,final,-0.1608641
58797,0.157926,0.275911,final,-0.1615591
58798,0.156750,0.275287,final,-0.1622667
58799,0.155612,0.275002,final,-0.1629007
58800,0.154349,0.275020,final,-0.1634352
58801,0.153201,0.274964,final,-0.1638651
58802,0.152094,0.275013,final,-0.1641749
58803,0.150205,0.275018,final,-0.1643885
58804,0.147665,0.274455,final,-0.1644699
58805,0.145296,0.273688,final,-0.1645181
58806,0.143310,0.273056,final,-0.1646584
58807,0.141546,0.272426,final,-0.1649642
58808,0.139765,0.271745,final,-0.1655534
58809,0.137907,0.271028,final,-0.1663395
58810,0.135854,0.270517,final,-0.1672110
58811,0.133722,0.270045,final,-0.1680955
58812,0.131808,0.269512,final,-0.1689013
58813,0.130174,0.269162,final,-0.1694753
58814,0.128738,0.269113,final,-0.1697867
58815,0.127324,0.269368,final,-0.1699463
58816,0.125969,0.269622,final,-0.1700196
58817,0.124570,0.269941,final,-0.1700320
58818,0.123003,0.270436,final,-0.1700144
58819,0.121242,0.270935,final,-0.1700672
58820,0.118988,0.271332,final,-0.1702051
58821,0.116256,0.271407,final,-0.1704239
58822,0.113496,0.271298,final,-0.1706918
58823,0.111234,0.271147,final,-0.1710269
58824,0.109448,0.271072,final,-0.1714231
58825,0.107926,0.270985,final,-0.1718637
58826,0.106765,0.270934,final,-0.1722681
58827,0.105914,0.271006,final,-0.1725355
58828,0.105282,0.271078,final,-0.1726237
58829,0.105009,0.271302,final,-0.1725987
58830,0.104849,0.272022,final,-0.1724603
58831,0.104314,0.273181,final,-0.1722749
58832,0.103258,0.274135,final,-0.1721025
58833,0.101511,0.274756,final,-0.1719983
58834,0.099467,0.275073,final,-0.1720340
58835,0.097529,0.275322,final,-0.1722479
58836,0.095994,0.275703,final,-0.1727185
58837,0.095137,0.276107,final,-0.1733550
58838,0.094768,0.276509,final,-0.1740384
58839,0.094389,0.277270,final,-0.1747194
58840,0.093352,0.278320,final,-0.1753123
58841,0.091851,0.279084,final,-0.1757574
58842,0.090253,0.279595,final,-0.1760245
58843,0.088559,0.280081,final,-0.1761465
58844,0.086875,0.280687,final,-0.1762087
58845,0.085030,0.281291,final,-0.1762508
58846,0.082854,0.281647,final,-0.1763259
58847,0.080392,0.281768,final,-0.1764922
58848,0.078271,0.281926,final,-0.1767688
58849,0.076577,0.282336,final,-0.1771554
58850,0.074635,0.282712,final,-0.1776274
58851,0.072728,0.283186,final,-0.1781148
58852,0.071354,0.284009,final,-0.1785885
58853,0.070065,0.284823,final,-0.1790818
58854,0.068397,0.285241,final,-0.1794276
58855,0.066594,0.285505,final,-0.1795514
58856,0.064935,0.285943,final,-0.1795302
58857,0.063609,0.286613,final,-0.1793750
58858,0.062640,0.287505,final,-0.1791174
58859,0.061862,0.288667,final,-0.1788786
58860,0.061219,0.289850,final,-0.1787902
58861,0.060880,0.291013,final,-0.1789375
58862,0.060505,0.292350,final,-0.1793277
58863,0.059576,0.293792,final,-0.1799645
58864,0.058468,0.295313,final,-0.1807929
58865,0.057410,0.296723,final,-0.1817427
58866,0.056502,0.297670,final,-0.1827849
58867,0.055596,0.298570,final,-0.1837574
58868,0.054606,0.299489,final,-0.1846024
58869,0.053838,0.300266,final,-0.1852838
58870,0.053292,0.301194,final,-0.1858012
58871,0.052626,0.302502,final,-0.1861639
58872,0.052037,0.303662,final,-0.1864690
58873,0.051879,0.304854,final,-0.1867835
58874,0.051424,0.306259,final,-0.1871917
58875,0.050440,0.307457,final,-0.1877080
58876,0.049368,0.308675,final,-0.1883268
58877,0.048275,0.310164,final,-0.1890522
58878,0.047017,0.311640,final,-0.1898134
58879,0.045687,0.312975,final,-0.1905200
58880,0.044456,0.314445,final,-0.1911703
58881,0.043487,0.316044,final,-0.1917202
58882,0.042739,0.317694,final,-0.1921865
58883,0.042309,0.319427,final,-0.1925140
58884,0.042044,0.321222,final,-0.1927151
58885,0.041297,0.322799,final,-0.1928451
58886,0.040054,0.323947,final,-0.1929304
58887,0.038783,0.324798,final,-0.1930187
58888,0.038008,0.325319,final,-0.1932681
58889,0.037640,0.326066,final,-0.1937929
58890,0.037366,0.327310,final,-0.1945811
58891,0.037379,0.328680,final,-0.1955524
58892,0.037319,0.330243,final,-0.1965396
58893,0.036499,0.331914,final,-0.1974284
58894,0.034913,0.333198,final,-0.1981127
58895,0.033099,0.334040,final,-0.1986289
58896,0.031594,0.334910,final,-0.1989401
58897,0.030715,0.336099,final,-0.1990761
58898,0.030242,0.337606,final,-0.1991257
58899,0.029579,0.338977,final,-0.1991524
58900,0.028511,0.339987,final,-0.1992371
58901,0.027490,0.340826,final,-0.1995078
58902,0.027020,0.341643,final,-0.1999742
58903,0.027077,0.342835,final,-0.2005754
58904,0.027435,0.344646,final,-0.2012489
58905,0.027956,0.346726,final,-0.2019712
58906,0.028478,0.348905,final,-0.2027359
58907,0.028678,0.351134,final,-0.2035207
58908,0.028283,0.353250,final,-0.2042796
58909,0.027656,0.355256,final,-0.2049904
58910,0.027003,0.357159,final,-0.2056255
58911,0.026377,0.358999,final,-0.2061689
58912,0.026095,0.360624,final,-0.2066659
58913,0.026328,0.362087,final,-0.2071407
58914,0.026944,0.363869,final,-0.2076825
58915,0.027672,0.365696,final,-0.2083814
58916,0.028072,0.367437,final,-0.2092576
58917,0.028076,0.369100,final,-0.2103578
58918,0.028227,0.370691,final,-0.2117147
58919,0.028659,0.372290,final,-0.2132675
58920,0.029288,0.373780,final,-0.2147950
58921,0.030392,0.375474,final,-0.2161404
58922,0.031835,0.377510,final,-0.2172820
58923,0.033159,0.379407,final,-0.2181664
58924,0.034119,0.380912,final,-0.2187942
58925,0.034771,0.382138,final,-0.2192723
58926,0.035484,0.383074,final,-0.2196470
58927,0.036787,0.384026,final,-0.2199424
58928,0.038712,0.385060,final,-0.2202417
58929,0.040832,0.386072,final,-0.2205851
58930,0.042615,0.387253,final,-0.2209490
58931,0.043765,0.388567,final,-0.2213784
58932,0.044516,0.389972,final,-0.2219310
58933,0.044829,0.391487,final,-0.2224940
58934,0.044497,0.393015,final,-0.2230530
58935,0.044145,0.394134,final,-0.2235729
58936,0.044734,0.395124,final,-0.2240333
58937,0.045815,0.396465,final,-0.2244327
58938,0.047072,0.398018,final,-0.2247096
58939,0.048804,0.399642,final,-0.2249429
58940,0.050801,0.401340,final,-0.2251639
58941,0.052603,0.403256,final,-0.2254376
58942,0.053976,0.405207,final,-0.2258149
58943,0.054904,0.406799,final,-0.2264256
58944,0.055493,0.407948,final,-0.2273265
58945,0.055917,0.408855,final,-0.2285447
58946,0.056229,0.409442,final,-0.2300093
58947,0.056833,0.410023,final,-0.2316212
58948,0.057618,0.410982,final,-0.2332043
58949,0.058161,0.412023,final,-0.2346315
58950,0.058574,0.412967,final,-0.2357756
58951,0.059106,0.414052,final,-0.2366269
58952,0.059864,0.415394,final,-0.2372315
58953,0.060936,0.416740,final,-0.2376207
58954,0.062027,0.418123,final,-0.2378557
58955,0.062893,0.419704,final,-0.2380168
58956,0.063802,0.421386,final,-0.2382326
58957,0.064411,0.422964,final,-0.2385729
58958,0.064317,0.424181,final,-0.2390137
58959,0.063782,0.425109,final,-0.2395153
58960,0.063293,0.425858,final,-0.2399946
58961,0.063428,0.426524,final,-0.2404811
58962,0.064283,0.427342,final,-0.2409606
58963,0.065533,0.428266,final,-0.2413705
58964,0.067054,0.429367,final,-0.2416796
58965,0.068375,0.430736,final,-0.2418681
58966,0.069421,0.431937,final,-0.2419768
58967,0.070685,0.432882,final,-0.2420687
58968,0.072305,0.433714,final,-0.2421354
58969,0.074134,0.434681,final,-0.2422373
58970,0.075863,0.435839,final,-0.2424662
58971,0.077646,0.436950,final,-0.2429192
58972,0.079659,0.438134,final,-0.2436439
58973,0.081469,0.439334,final,-0.2445982
58974,0.082957,0.440398,final,-0.2456736
58975,0.084357,0.441330,final,-0.2467817
58976,0.085902,0.442154,final,-0.2478452
58977,0.087638,0.442798,final,-0.2486991
58978,0.089579,0.443540,final,-0.2492900
58979,0.091571,0.444543,final,-0.2497392
58980,0.093205,0.445531,final,-0.2499950
58981,0.094632,0.446298,final,-0.2501527
58982,0.095960,0.446706,final,-0.2503303
58983,0.097276,0.446616,final,-0.2505353
58984,0.098822,0.446406,final,-0.2507515
58985,0.100327,0.446311,final,-0.2510759
58986,0.101720,0.446139,final,-0.2514862
58987,0.103018,0.446011,final,-0.2520039
58988,0.104473,0.445877,final,-0.2526091
58989,0.106077,0.445971,final,-0.2531420
58990,0.107389,0.446348,final,-0.2536200
58991,0.108175,0.446793,final,-0.2539670
58992,0.108398,0.446981,final,-0.2541436
58993,0.108437,0.446615,final,-0.2541533
58994,0.108365,0.446020,final,-0.2540118
58995,0.108425,0.445306,final,-0.2538321
58996,0.109187,0.444482,final,-0.2536790
58997,0.110140,0.443904,final,-0.2535495
58998,0.110971,0.443399,final,-0.2535504
58999,0.112025,0.442891,final,-0.2537140
59000,0.113103,0.442354,final,-0.2540873
59001,0.114145,0.441631,final,-0.2546335
59002,0.115348,0.441005,final,-0.2552518
59003,0.116603,0.440584,final,-0.2558002
59004,0.118000,0.440340,final,-0.2561358
59005,0.119614,0.440415,final,-0.2562081
59006,0.121341,0.440793,final,-0.2560530
59007,0.122959,0.441323,final,-0.2556889
59008,0.124202,0.441660,final,-0.2551855
59009,0.125400,0.441561,final,-0.2546259
59010,0.126928,0.441128,final,-0.2539811
59011,0.128706,0.440787,final,-0.2533761
59012,0.130538,0.440800,final,-0.2527310
59013,0.132391,0.440819,final,-0.2520982
59014,0.134362,0.440689,final,-0.2515642
59015,0.136360,0.440423,final,-0.2511335
59016,0.138358,0.439886,final,-0.2507493
59017,0.140369,0.439336,final,-0.2502801
59018,0.142548,0.438769,final,-0.2497090
59019,0.144896,0.438109,final,-0.2490317
59020,0.147117,0.437575,final,-0.2481022
59021,0.149261,0.437070,final,-0.2470448
59022,0.151099,0.436515,final,-0.2458865
59023,0.152527,0.435825,final,-0.2447016
59024,0.153957,0.435070,final,-0.2435726
59025,0.155409,0.434462,final,-0.2426000
59026,0.156978,0.433877,final,-0.2418664
59027,0.158867,0.433332,final,-0.2413618
59028,0.160837,0.432775,final,-0.2410246
59029,0.162755,0.432308,final,-0.2408104
59030,0.164794,0.432045,final,-0.2405680
59031,0.166823,0.431629,final,-0.2401335
59032,0.168557,0.430922,final,-0.2394847
59033,0.170070,0.429991,final,-0.2385999
59034,0.171617,0.428810,final,-0.2374993
59035,0.173423,0.427423,final,-0.2362178
59036,0.175528,0.426087,final,-0.2348785
59037,0.177627,0.424826,final,-0.2336011
59038,0.179599,0.423417,final,-0.2323948
59039,0.181525,0.421880,final,-0.2312661
59040,0.183396,0.420492,final,-0.2302077
59041,0.185132,0.419379,final,-0.2292418
59042,0.186606,0.418218,final,-0.2282373
59043,0.187605,0.416937,final,-0.2271922
59044,0.188489,0.415703,final,-0.2261196
59045,0.189693,0.414718,final,-0.2249647
59046,0.190973,0.413845,final,-0.2237563
59047,0.192185,0.412887,final,-0.2224735
59048,0.193192,0.411899,final,-0.2211221
59049,0.193869,0.410734,final,-0.2196966
59050,0.194340,0.409463,final,-0.2182229
59051,0.194714,0.408183,final,-0.2168569
59052,0.195118,0.406700,final,-0.2156934
59053,0.195625,0.405227,final,-0.2147397
59054,0.196374,0.404000,final,-0.2139895
59055,0.197181,0.402838,final,-0.2134277
59056,0.197763,0.401675,final,-0.2129642
59057,0.198060,0.400500,final,-0.2124511
59058,0.198236,0.399312,final,-0.2118250
59059,0.198602,0.398193,final,-0.2110863
59060,0.199189,0.397118,final,-0.2101852
59061,0.199879,0.395964,final,-0.2091731
59062,0.200994,0.394835,final,-0.2081241
59063,0.202536,0.394113,final,-0.2070517
59064,0.203847,0.393678,final,-0.2060679
59065,0.204994,0.393200,final,-0.2052187
59066,0.206108,0.392518,final,-0.2044629
59067,0.207099,0.391708,final,-0.2038807
59068,0.207981,0.390799,final,-0.2034204
59069,0.208851,0.389500,final,-0.2030407
59070,0.209890,0.388030,final,-0.2027274
59071,0.210983,0.386676,final,-0.2023368
59072,0.212017,0.385332,final,-0.2018318
59073,0.213113,0.383890,final,-0.2011971
59074,0.214278,0.382241,final,-0.2003908
59075,0.215179,0.380566,final,-0.1994927
59076,0.215737,0.379111,final,-0.1984615
59077,0.216233,0.377928,final,-0.1972792
59078,0.216754,0.377086,final,-0.1961068
59079,0.217115,0.376424,final,-0.1950958
59080,0.217048,0.375739,final,-0.1942946
59081,0.216785,0.374834,final,-0.1936647
59082,0.216766,0.373517,final,-0.1933494
59083,0.217015,0.371833,final,-0.1932377
59084,0.217599,0.370153,final,-0.1931778
59085,0.218320,0.368701,final,-0.1930310
59086,0.218747,0.367340,final,-0.1927039
59087,0.218753,0.366096,final,-0.1920949
59088,0.218542,0.364911,final,-0.1912021
59089,0.218394,0.363855,final,-0.1901225
59090,0.218101,0.363119,final,-0.1888915
59091,0.217493,0.362342,final,-0.1876013
59092,0.216757,0.361526,final,-0.1863822
59093,0.215855,0.360607,final,-0.1853422
59094,0.214886,0.359346,final,-0.1844207
59095,0.214001,0.357816,final,-0.1836441
59096,0.213255,0.356057,final,-0.1830079
59097,0.212709,0.354458,final,-0.1824377
59098,0.212247,0.353150,final,-0.1818637
59099,0.211753,0.351776,final,-0.1813038
59100,0.211238,0.350405,final,-0.1806747
59101,0.210937,0.349443,final,-0.1799600
59102,0.210888,0.348806,final,-0.1791442
59103,0.210824,0.348298,final,-0.1783491
59104,0.210239,0.347544,final,-0.1775331
59105,0.209402,0.346458,final,-0.1767424
59106,0.208667,0.345417,final,-0.1761111
59107,0.208070,0.344143,final,-0.1757107
59108,0.207818,0.342770,final,-0.1755555
59109,0.207747,0.341467,final,-0.1756758
59110,0.207447,0.340041,final,-0.1759784
59111,0.206714,0.338620,final,-0.1764030
59112,0.205725,0.337243,final,-0.1767895
59113,0.204609,0.336024,final,-0.1770063
59114,0.203421,0.334994,final,-0.1770188
59115,0.202354,0.333996,final,-0.1768106
59116,0.201331,0.332978,final,-0.1764569
59117,0.200063,0.331828,final,-0.1760082
59118,0.198659,0.330551,final,-0.1755640
59119,0.197308,0.329247,final,-0.1750367
59120,0.196133,0.327941,final,-0.1744831
59121,0.195076,0.326604,final,-0.1740546
59122,0.194205,0.325357,final,-0.1737183
59123,0.193500,0.324422,final,-0.1734782
59124,0.192554,0.323688,final,-0.1732518
59125,0.191362,0.322800,final,-0.1730890
59126,0.190435,0.321548,final,-0.1729516
59127,0.190002,0.320186,final,-0.1727809
59128,0.189471,0.319228,final,-0.1725084
59129,0.188441,0.318495,final,-0.1721191
59130,0.187175,0.317534,final,-0.1716062
59131,0.185861,0.316255,final,-0.1709530
59132,0.184529,0.314964,final,-0.1703455
59133,0.183006,0.313809,final,-0.1698329
59134,0.181425,0.312524,final,-0.1694286
59135,0.180160,0.311361,final,-0.1692903
59136,0.179103,0.310479,final,-0.1694855
59137,0.178322,0.309594,final,-0.1699282
59138,0.177885,0.308839,final,-0.1706366
59139,0.177772,0.308159,final,-0.1714326
59140,0.177753,0.307426,final,-0.1722094
59141,0.177111,0.306595,final,-0.1727370
59142,0.175834,0.305599,final,-0.1730140
59143,0.174471,0.304722,final,-0.1730915
59144,0.173249,0.303969,final,-0.1730757
59145,0.172121,0.303195,final,-0.1731186
59146,0.170931,0.302391,final,-0.1731930
59147,0.169565,0.301511,final,-0.1733207
59148,0.168253,0.300603,final,-0.1734985
59149,0.166962,0.299862,final,-0.1737620
59150,0.165320,0.299180,final,-0.1741066
59151,0.163718,0.298533,final,-0.1744639
59152,0.162232,0.298215,final,-0.1747709
59153,0.160461,0.297752,final,-0.1750625
59154,0.158578,0.297084,final,-0.1753242
59155,0.156788,0.296580,final,-0.1754919
59156,0.155107,0.296045,final,-0.1755382
59157,0.153868,0.295387,final,-0.1754841
59158,0.153073,0.294576,final,-0.1753093
59159,0.152172,0.293554,final,-0.1750298
59160,0.150900,0.292772,final,-0.1747231
59161,0.149367,0.292405,final,-0.1745166
59162,0.147827,0.292037,final,-0.1745658
59163,0.146147,0.291640,final,-0.1749252
59164,0.144169,0.291202,final,-0.1754913
59165,0.142147,0.290692,final,-0.1762615
59166,0.140126,0.290226,final,-0.1771474
59167,0.137766,0.289631,final,-0.1779726
59168,0.135227,0.288952,final,-0.1786358
59169,0.132898,0.288443,final,-0.1790143
59170,0.130825,0.287964,final,-0.1791188
59171,0.129034,0.287353,final,-0.1790201
